location,date,hour,wind speed
  225,20190703,   19,   70
  225,20190703,   20,   60
  225,20190703,   21,   60
  225,20190703,   22,   60
  225,20190703,   23,   50
  225,20190703,   24,   40
  225,20190704,    1,   30
  225,20190704,    2,   30
  225,20190704,    3,   30
  225,20190704,    4,   20
  225,20190704,    5,   20
  225,20190704,    6,   20
  225,20190704,    7,   30
  225,20190704,    8,   30
  225,20190704,    9,   30
  225,20190704,   10,   30
  225,20190704,   11,   40
  225,20190704,   12,   40
  225,20190704,   13,   50
  225,20190704,   14,   50
  225,20190704,   15,   50
  225,20190704,   16,   40
  225,20190704,   17,   40
  225,20190704,   18,   50
  225,20190704,   19,   40
  225,20190704,   20,   40
  225,20190704,   21,   60
  225,20190704,   22,   70
  225,20190704,   23,   70
  225,20190704,   24,   80
  225,20190705,    1,   90
  225,20190705,    2,   90
  225,20190705,    3,   70
  225,20190705,    4,   60
  225,20190705,    5,   60
  225,20190705,    6,   60
  225,20190705,    7,   50
  225,20190705,    8,   40
  225,20190705,    9,   40
  225,20190705,   10,   50
  225,20190705,   11,   50
  225,20190705,   12,   50
  225,20190705,   13,   50
  225,20190705,   14,   60
  225,20190705,   15,   60
  225,20190705,   16,   50
  225,20190705,   17,   40
  225,20190705,   18,   40
  225,20190705,   19,   30
  225,20190705,   20,   30
  225,20190705,   21,   30
  225,20190705,   22,   20
  225,20190705,   23,   30
  225,20190705,   24,   40
  225,20190706,    1,   40
  225,20190706,    2,   50
  225,20190706,    3,   50
  225,20190706,    4,   70
  225,20190706,    5,  100
  225,20190706,    6,   90
  225,20190706,    7,   80
  225,20190706,    8,   60
  225,20190706,    9,   60
  225,20190706,   10,   70
  225,20190706,   11,   70
  225,20190706,   12,   70
  225,20190706,   13,   60
  225,20190706,   14,   60
  225,20190706,   15,   70
  225,20190706,   16,   70
  225,20190706,   17,   60
  225,20190706,   18,   50
  225,20190706,   19,   70
  225,20190706,   20,   70
  225,20190706,   21,   70
  225,20190706,   22,   70
  225,20190706,   23,   70
  225,20190706,   24,   60
  225,20190707,    1,   60
  225,20190707,    2,   60
  225,20190707,    3,   70
  225,20190707,    4,   80
  225,20190707,    5,   80
  225,20190707,    6,   70
  225,20190707,    7,   70
  225,20190707,    8,   70
  225,20190707,    9,   70
  225,20190707,   10,   60
  225,20190707,   11,   60
  225,20190707,   12,   50
  225,20190707,   13,   60
  225,20190707,   14,   70
  225,20190707,   15,   50
  225,20190707,   16,   60
  225,20190707,   17,   70
  225,20190707,   18,   60
  225,20190707,   19,   60
  225,20190707,   20,   60
  225,20190707,   21,   60
  225,20190707,   22,   70
  225,20190707,   23,   70
  225,20190707,   24,   80
  225,20190708,    1,   80
  225,20190708,    2,   80
  225,20190708,    3,   90
  225,20190708,    4,   90
  225,20190708,    5,   90
  225,20190708,    6,  100
  225,20190708,    7,  100
  225,20190708,    8,   80
  225,20190708,    9,   90
  225,20190708,   10,   90
  225,20190708,   11,   90
  225,20190708,   12,   90
  225,20190708,   13,   80
  225,20190708,   14,   80
  225,20190708,   15,   80
  225,20190708,   16,   80
  225,20190708,   17,   90
  225,20190708,   18,   80
  225,20190708,   19,   80
  225,20190708,   20,   80
  225,20190708,   21,   70
  225,20190708,   22,   70
  225,20190708,   23,   70
  225,20190708,   24,   60
  225,20190709,    1,   60
  225,20190709,    2,   50
  225,20190709,    3,   50
  225,20190709,    4,   50
  225,20190709,    5,   50
  225,20190709,    6,   60
  225,20190709,    7,   60
  225,20190709,    8,   50
  225,20190709,    9,   50
  225,20190709,   10,   40
  225,20190709,   11,   40
  225,20190709,   12,   50
  225,20190709,   13,   50
  225,20190709,   14,   50
  225,20190709,   15,   50
  225,20190709,   16,   50
  225,20190709,   17,   50
  225,20190709,   18,   40
  225,20190709,   19,   40
  225,20190709,   20,   40
  225,20190709,   21,   40
  225,20190709,   22,   30
  225,20190709,   23,   30
  225,20190709,   24,   30
  225,20190710,    1,   20
  225,20190710,    2,   20
  225,20190710,    3,   20
  225,20190710,    4,   30
  225,20190710,    5,   30
  225,20190710,    6,   30
  225,20190710,    7,   40
  225,20190710,    8,   60
  225,20190710,    9,   50
  225,20190710,   10,   70
  225,20190710,   11,   70
  225,20190710,   12,   80
  225,20190710,   13,   70
  225,20190710,   14,   70
  225,20190710,   15,   80
  225,20190710,   16,   60
  225,20190710,   17,   60
  225,20190710,   18,   60
  225,20190710,   19,   50
  225,20190710,   20,   40
  225,20190710,   21,   40
  225,20190710,   22,   40
  225,20190710,   23,   40
  225,20190710,   24,   50
  225,20190711,    1,   50
  225,20190711,    2,   50
  225,20190711,    3,   50
  225,20190711,    4,   60
  225,20190711,    5,   50
  225,20190711,    6,   20
  225,20190711,    7,   20
  225,20190711,    8,   20
  225,20190711,    9,   40
  225,20190711,   10,   40
  225,20190711,   11,   50
  225,20190711,   12,   40
  225,20190711,   13,   30
  225,20190711,   14,   20
  225,20190711,   15,   30
  225,20190711,   16,   50
  225,20190711,   17,   50
  225,20190711,   18,   40
  225,20190711,   19,   40
  225,20190711,   20,   30
  225,20190711,   21,   30
  225,20190711,   22,   30
  225,20190711,   23,   30
  225,20190711,   24,   30
  225,20190712,    1,   30
  225,20190712,    2,   40
  225,20190712,    3,   40
  225,20190712,    4,   60
  225,20190712,    5,   60
  225,20190712,    6,   40
  225,20190712,    7,   50
  225,20190712,    8,   50
  225,20190712,    9,   50
  225,20190712,   10,   80
  225,20190712,   11,   90
  225,20190712,   12,   70
  225,20190712,   13,   80
  225,20190712,   14,   80
  225,20190712,   15,   70
  225,20190712,   16,   80
  225,20190712,   17,   80
  225,20190712,   18,   90
  225,20190712,   19,   90
  225,20190712,   20,   80
  225,20190712,   21,   80
  225,20190712,   22,   70
  225,20190712,   23,   60
  225,20190712,   24,   60
  225,20190713,    1,   70
  225,20190713,    2,   70
  225,20190713,    3,   70
  225,20190713,    4,   60
  225,20190713,    5,   50
  225,20190713,    6,   60
  225,20190713,    7,   50
  225,20190713,    8,   60
  225,20190713,    9,   60
  225,20190713,   10,   70
  225,20190713,   11,   50
  225,20190713,   12,   70
  225,20190713,   13,   80
  225,20190713,   14,   80
  225,20190713,   15,   80
  225,20190713,   16,   70
  225,20190713,   17,   70
  225,20190713,   18,   80
  225,20190713,   19,   80
  225,20190713,   20,   80
  225,20190713,   21,   80
  225,20190713,   22,   80
  225,20190713,   23,   80
  225,20190713,   24,   80
  225,20190714,    1,   80
  225,20190714,    2,   80
  225,20190714,    3,   80
  225,20190714,    4,   80
  225,20190714,    5,   70
  225,20190714,    6,   80
  225,20190714,    7,   80
  225,20190714,    8,   90
  225,20190714,    9,   80
  225,20190714,   10,   70
  225,20190714,   11,   70
  225,20190714,   12,   80
  225,20190714,   13,   80
  225,20190714,   14,   90
  225,20190714,   15,   70
  225,20190714,   16,   70
  225,20190714,   17,   70
  225,20190714,   18,   70
  225,20190714,   19,   70
  225,20190714,   20,   70
  225,20190714,   21,   70
  225,20190714,   22,   50
  225,20190714,   23,   50
  225,20190714,   24,   50
  225,20190715,    1,   60
  225,20190715,    2,   30
  225,20190715,    3,   40
  225,20190715,    4,   40
  225,20190715,    5,   50
  225,20190715,    6,   60
  225,20190715,    7,   60
  225,20190715,    8,   50
  225,20190715,    9,   60
  225,20190715,   10,   50
  225,20190715,   11,   50
  225,20190715,   12,   70
  225,20190715,   13,   70
  225,20190715,   14,   60
  225,20190715,   15,   60
  225,20190715,   16,   60
  225,20190715,   17,   60
  225,20190715,   18,   50
  225,20190715,   19,   50
  225,20190715,   20,   60
  225,20190715,   21,   50
  225,20190715,   22,   30
  225,20190715,   23,   40
  225,20190715,   24,   40
  225,20190716,    1,   40
  225,20190716,    2,   40
  225,20190716,    3,   40
  225,20190716,    4,   40
  225,20190716,    5,   40
  225,20190716,    6,   30
  225,20190716,    7,   40
  225,20190716,    8,   40
  225,20190716,    9,   30
  225,20190716,   10,   40
  225,20190716,   11,   30
  225,20190716,   12,   30
  225,20190716,   13,   30
  225,20190716,   14,   20
  225,20190716,   15,   20
  225,20190716,   16,   20
  225,20190716,   17,   20
  225,20190716,   18,   20
  225,20190716,   19,   20
  225,20190716,   20,   20
  225,20190716,   21,   20
  225,20190716,   22,   20
  225,20190716,   23,   20
  225,20190716,   24,   10
  225,20190717,    1,   20
  225,20190717,    2,   10
  225,20190717,    3,   20
  225,20190717,    4,   10
  225,20190717,    5,   20
  225,20190717,    6,   20
  225,20190717,    7,   20
  225,20190717,    8,   20
  225,20190717,    9,   20
  225,20190717,   10,   20
  225,20190717,   11,   20
  225,20190717,   12,   40
  225,20190717,   13,   40
  225,20190717,   14,   40
  225,20190717,   15,   40
  225,20190717,   16,   40
  225,20190717,   17,   30
  225,20190717,   18,   20
  225,20190717,   19,   20
  225,20190717,   20,   20
  225,20190717,   21,   20
  225,20190717,   22,   10
  225,20190717,   23,   30
  225,20190717,   24,   30
  225,20190718,    1,   30
  225,20190718,    2,   40
  225,20190718,    3,   40
  225,20190718,    4,   40
  225,20190718,    5,   50
  225,20190718,    6,   60
  225,20190718,    7,   50
  225,20190718,    8,   70
  225,20190718,    9,   70
  225,20190718,   10,   80
  225,20190718,   11,   80
  225,20190718,   12,   90
  225,20190718,   13,   90
  225,20190718,   14,   90
  225,20190718,   15,   80
  225,20190718,   16,   90
  225,20190718,   17,   80
  225,20190718,   18,  100
  225,20190718,   19,  100
  225,20190718,   20,   90
  225,20190718,   21,   60
  225,20190718,   22,   60
  225,20190718,   23,   50
  225,20190718,   24,   30
  225,20190719,    1,   20
  225,20190719,    2,   20
  225,20190719,    3,   20
  225,20190719,    4,   20
  225,20190719,    5,   30
  225,20190719,    6,   20
  225,20190719,    7,   20
  225,20190719,    8,   40
  225,20190719,    9,   50
  225,20190719,   10,   50
  225,20190719,   11,   40
  225,20190719,   12,   60
  225,20190719,   13,   60
  225,20190719,   14,   70
  225,20190719,   15,   60
  225,20190719,   16,   40
  225,20190719,   17,   40
  225,20190719,   18,   40
  225,20190719,   19,   40
  225,20190719,   20,   60
  225,20190719,   21,   40
  225,20190719,   22,   20
  225,20190719,   23,   20
  225,20190719,   24,   20
  225,20190720,    1,   10
  225,20190720,    2,   20
  225,20190720,    3,   50
  225,20190720,    4,   60
  225,20190720,    5,   70
  225,20190720,    6,   60
  225,20190720,    7,   60
  225,20190720,    8,   80
  225,20190720,    9,   70
  225,20190720,   10,   80
  225,20190720,   11,   80
  225,20190720,   12,   80
  225,20190720,   13,   80
  225,20190720,   14,   70
  225,20190720,   15,  110
  225,20190720,   16,  110
  225,20190720,   17,  120
  225,20190720,   18,  130
  225,20190720,   19,  130
  225,20190720,   20,  120
  225,20190720,   21,  110
  225,20190720,   22,   90
  225,20190720,   23,   70
  225,20190720,   24,   70
  225,20190721,    1,   80
  225,20190721,    2,   90
  225,20190721,    3,   80
  225,20190721,    4,   80
  225,20190721,    5,   80
  225,20190721,    6,   80
  225,20190721,    7,   80
  225,20190721,    8,   70
  225,20190721,    9,   70
  225,20190721,   10,   70
  225,20190721,   11,   60
  225,20190721,   12,   60
  225,20190721,   13,   50
  225,20190721,   14,   60
  225,20190721,   15,   60
  225,20190721,   16,   70
  225,20190721,   17,   60
  225,20190721,   18,   50
  225,20190721,   19,   40
  225,20190721,   20,   40
  225,20190721,   21,   50
  225,20190721,   22,   50
  225,20190721,   23,   60
  225,20190721,   24,   50
  225,20190722,    1,   40
  225,20190722,    2,   50
  225,20190722,    3,   60
  225,20190722,    4,   70
  225,20190722,    5,   90
  225,20190722,    6,  100
  225,20190722,    7,  110
  225,20190722,    8,  110
  225,20190722,    9,  120
  225,20190722,   10,  110
  225,20190722,   11,  100
  225,20190722,   12,  100
  225,20190722,   13,  100
  225,20190722,   14,   90
  225,20190722,   15,   80
  225,20190722,   16,   80
  225,20190722,   17,   70
  225,20190722,   18,   70
  225,20190722,   19,   50
  225,20190722,   20,   50
  225,20190722,   21,   60
  225,20190722,   22,   50
  225,20190722,   23,   40
  225,20190722,   24,   30
  225,20190723,    1,   30
  225,20190723,    2,   40
  225,20190723,    3,   40
  225,20190723,    4,   50
  225,20190723,    5,   50
  225,20190723,    6,   40
  225,20190723,    7,   30
  225,20190723,    8,   30
  225,20190723,    9,   40
  225,20190723,   10,   30
  225,20190723,   11,   30
  225,20190723,   12,   30
  225,20190723,   13,   30
  225,20190723,   14,   40
  225,20190723,   15,   50
  225,20190723,   16,   50
  225,20190723,   17,   60
  225,20190723,   18,   60
  225,20190723,   19,   70
  225,20190723,   20,   60
  225,20190723,   21,   70
  225,20190723,   22,   80
  225,20190723,   23,   80
  225,20190723,   24,   80
  225,20190724,    1,   70
  225,20190724,    2,   70
  225,20190724,    3,   50
  225,20190724,    4,   50
  225,20190724,    5,   40
  225,20190724,    6,   50
  225,20190724,    7,   40
  225,20190724,    8,   30
  225,20190724,    9,   30
  225,20190724,   10,   30
  225,20190724,   11,   30
  225,20190724,   12,   50
  225,20190724,   13,   70
  225,20190724,   14,   50
  225,20190724,   15,   50
  225,20190724,   16,   40
  225,20190724,   17,   50
  225,20190724,   18,   40
  225,20190724,   19,   30
  225,20190724,   20,   20
  225,20190724,   21,   20
  225,20190724,   22,   10
  225,20190724,   23,   20
  225,20190724,   24,   10
  225,20190725,    1,   10
  225,20190725,    2,   20
  225,20190725,    3,   50
  225,20190725,    4,   20
  225,20190725,    5,   30
  225,20190725,    6,   40
  225,20190725,    7,   30
  225,20190725,    8,   40
  225,20190725,    9,   40
  225,20190725,   10,   50
  225,20190725,   11,   60
  225,20190725,   12,   50
  225,20190725,   13,   60
  225,20190725,   14,   60
  225,20190725,   15,   60
  225,20190725,   16,   70
  225,20190725,   17,   70
  225,20190725,   18,   60
  225,20190725,   19,   60
  225,20190725,   20,   50
  225,20190725,   21,   50
  225,20190725,   22,   50
  225,20190725,   23,   40
  225,20190725,   24,   60
  225,20190726,    1,   90
  225,20190726,    2,   60
  225,20190726,    3,   60
  225,20190726,    4,   70
  225,20190726,    5,   70
  225,20190726,    6,   80
  225,20190726,    7,   80
  225,20190726,    8,  100
  225,20190726,    9,  100
  225,20190726,   10,   80
  225,20190726,   11,   70
  225,20190726,   12,   50
  225,20190726,   13,   40
  225,20190726,   14,   80
  225,20190726,   15,   80
  225,20190726,   16,   60
  225,20190726,   17,   40
  225,20190726,   18,   30
  225,20190726,   19,   60
  225,20190726,   20,  110
  225,20190726,   21,   70
  225,20190726,   22,   40
  225,20190726,   23,   30
  225,20190726,   24,   10
  225,20190727,    1,   20
  225,20190727,    2,   30
  225,20190727,    3,   30
  225,20190727,    4,   40
  225,20190727,    5,   70
  225,20190727,    6,   70
  225,20190727,    7,   60
  225,20190727,    8,   50
  225,20190727,    9,   20
  225,20190727,   10,   20
  225,20190727,   11,   30
  225,20190727,   12,   60
  225,20190727,   13,   70
  225,20190727,   14,   80
  225,20190727,   15,   80
  225,20190727,   16,   70
  225,20190727,   17,   50
  225,20190727,   18,   40
  225,20190727,   19,   60
  225,20190727,   20,   90
  225,20190727,   21,   80
  225,20190727,   22,   50
  225,20190727,   23,   30
  225,20190727,   24,   20
  225,20190728,    1,   20
  225,20190728,    2,   20
  225,20190728,    3,   30
  225,20190728,    4,   30
  225,20190728,    5,   20
  225,20190728,    6,   20
  225,20190728,    7,   20
  225,20190728,    8,   30
  225,20190728,    9,   30
  225,20190728,   10,   20
  225,20190728,   11,   50
  225,20190728,   12,   70
  225,20190728,   13,   70
  225,20190728,   14,   70
  225,20190728,   15,   70
  225,20190728,   16,   80
  225,20190728,   17,   80
  225,20190728,   18,   90
  225,20190728,   19,   80
  225,20190728,   20,   80
  225,20190728,   21,   80
  225,20190728,   22,   80
  225,20190728,   23,   80
  225,20190728,   24,   80
  225,20190729,    1,   70
  225,20190729,    2,   70
  225,20190729,    3,   60
  225,20190729,    4,   40
  225,20190729,    5,   40
  225,20190729,    6,   40
  225,20190729,    7,   50
  225,20190729,    8,   60
  225,20190729,    9,   60
  225,20190729,   10,   70
  225,20190729,   11,   70
  225,20190729,   12,   70
  225,20190729,   13,   60
  225,20190729,   14,   50
  225,20190729,   15,   40
  225,20190729,   16,   30
  225,20190729,   17,   30
  225,20190729,   18,   20
  225,20190729,   19,   20
  225,20190729,   20,   10
  225,20190729,   21,   20
  225,20190729,   22,   30
  225,20190729,   23,   40
  225,20190729,   24,   40
  225,20190730,    1,   40
  225,20190730,    2,   30
  225,20190730,    3,   30
  225,20190730,    4,   40
  225,20190730,    5,   40
  225,20190730,    6,   40
  225,20190730,    7,   40
  225,20190730,    8,   50
  225,20190730,    9,   40
  225,20190730,   10,   40
  225,20190730,   11,   60
  225,20190730,   12,   70
  225,20190730,   13,   60
  225,20190730,   14,   50
  225,20190730,   15,   40
  225,20190730,   16,   30
  225,20190730,   17,   20
  225,20190730,   18,   10
  225,20190730,   19,   10
  225,20190730,   20,   40
  225,20190730,   21,   80
  225,20190730,   22,   50
  225,20190730,   23,   50
  225,20190730,   24,   60
  225,20190731,    1,   60
  225,20190731,    2,   70
  225,20190731,    3,   80
  225,20190731,    4,   80
  225,20190731,    5,   70
  225,20190731,    6,   80
  225,20190731,    7,  110
  225,20190731,    8,  110
  225,20190731,    9,  120
  225,20190731,   10,  120
  225,20190731,   11,  110
  225,20190731,   12,  120
  225,20190731,   13,  120
  225,20190731,   14,  130
  225,20190731,   15,  140
  225,20190731,   16,  140
  225,20190731,   17,  140
  225,20190731,   18,  140
  225,20190731,   19,  130
  225,20190731,   20,  130
  225,20190731,   21,  140
  225,20190731,   22,  130
  225,20190731,   23,  120
  225,20190731,   24,  110
  225,20190801,    1,   70
  225,20190801,    2,   80
  225,20190801,    3,   90
  225,20190801,    4,  100
  225,20190801,    5,  100
  225,20190801,    6,  100
  225,20190801,    7,   90
  225,20190801,    8,   90
  225,20190801,    9,   90
  225,20190801,   10,   90
  225,20190801,   11,  100
  225,20190801,   12,   90
  225,20190801,   13,   90
  225,20190801,   14,   90
  225,20190801,   15,   90
  225,20190801,   16,   90
  225,20190801,   17,   80
  225,20190801,   18,   80
  225,20190801,   19,   80
  225,20190801,   20,   80
  225,20190801,   21,   90
  225,20190801,   22,   90
  225,20190801,   23,   90
  225,20190801,   24,   90
  225,20190802,    1,   90
  225,20190802,    2,  100
  225,20190802,    3,   90
  225,20190802,    4,   90
  225,20190802,    5,   90
  225,20190802,    6,  100
  225,20190802,    7,   90
  225,20190802,    8,   70
  225,20190802,    9,   80
  225,20190802,   10,  110
  225,20190802,   11,  120
  225,20190802,   12,  100
  225,20190802,   13,  100
  225,20190802,   14,  100
  225,20190802,   15,  110
  225,20190802,   16,  110
  225,20190802,   17,  100
  225,20190802,   18,  110
  225,20190802,   19,  110
  225,20190802,   20,  110
  225,20190802,   21,  100
  225,20190802,   22,   80
  225,20190802,   23,   70
  225,20190802,   24,   60
  225,20190803,    1,   50
  225,20190803,    2,   50
  225,20190803,    3,   50
  225,20190803,    4,   50
  225,20190803,    5,   80
  225,20190803,    6,   70
  225,20190803,    7,   70
  225,20190803,    8,   60
  225,20190803,    9,   60
  225,20190803,   10,   60
  225,20190803,   11,   50
  225,20190803,   12,   50
  225,20190803,   13,   50
  225,20190803,   14,   50
  225,20190803,   15,   50
  225,20190803,   16,   40
  225,20190803,   17,   40
  225,20190803,   18,   30
  225,20190803,   19,   30
  225,20190803,   20,   20
  225,20190803,   21,   20
  225,20190803,   22,   20
  225,20190803,   23,   20
  225,20190803,   24,   20
  225,20190804,    1,   20
  225,20190804,    2,   20
  225,20190804,    3,   20
  225,20190804,    4,   20
  225,20190804,    5,   10
  225,20190804,    6,   20
  225,20190804,    7,   20
  225,20190804,    8,   30
  225,20190804,    9,   30
  225,20190804,   10,   30
  225,20190804,   11,   30
  225,20190804,   12,   30
  225,20190804,   13,   30
  225,20190804,   14,   40
  225,20190804,   15,   40
  225,20190804,   16,   40
  225,20190804,   17,   50
  225,20190804,   18,   50
  225,20190804,   19,   40
  225,20190804,   20,   50
  225,20190804,   21,   40
  225,20190804,   22,   40
  225,20190804,   23,   50
  225,20190804,   24,   50
  225,20190805,    1,   20
  225,20190805,    2,   30
  225,20190805,    3,   40
  225,20190805,    4,   40
  225,20190805,    5,   40
  225,20190805,    6,   30
  225,20190805,    7,   60
  225,20190805,    8,  100
  225,20190805,    9,  100
  225,20190805,   10,   90
  225,20190805,   11,  100
  225,20190805,   12,  100
  225,20190805,   13,  100
  225,20190805,   14,  110
  225,20190805,   15,  100
  225,20190805,   16,  100
  225,20190805,   17,  100
  225,20190805,   18,  110
  225,20190805,   19,  120
  225,20190805,   20,  120
  225,20190805,   21,  110
  225,20190805,   22,  120
  225,20190805,   23,  110
  225,20190805,   24,  100
  225,20190806,    1,  100
  225,20190806,    2,  100
  225,20190806,    3,   90
  225,20190806,    4,  100
  225,20190806,    5,  100
  225,20190806,    6,  100
  225,20190806,    7,  100
  225,20190806,    8,  100
  225,20190806,    9,   90
  225,20190806,   10,   80
  225,20190806,   11,   90
  225,20190806,   12,  100
  225,20190806,   13,  100
  225,20190806,   14,  100
  225,20190806,   15,   90
  225,20190806,   16,   90
  225,20190806,   17,   90
  225,20190806,   18,   90
  225,20190806,   19,   80
  225,20190806,   20,   80
  225,20190806,   21,  100
  225,20190806,   22,  110
  225,20190806,   23,  110
  225,20190806,   24,  120
  225,20190807,    1,  120
  225,20190807,    2,  110
  225,20190807,    3,  110
  225,20190807,    4,  110
  225,20190807,    5,  100
  225,20190807,    6,   90
  225,20190807,    7,  100
  225,20190807,    8,  110
  225,20190807,    9,  110
  225,20190807,   10,  110
  225,20190807,   11,  120
  225,20190807,   12,  110
  225,20190807,   13,  120
  225,20190807,   14,  120
  225,20190807,   15,  110
  225,20190807,   16,  110
  225,20190807,   17,  110
  225,20190807,   18,  110
  225,20190807,   19,  110
  225,20190807,   20,  110
  225,20190807,   21,  110
  225,20190807,   22,  120
  225,20190807,   23,  110
  225,20190807,   24,  120
  225,20190808,    1,  110
  225,20190808,    2,  110
  225,20190808,    3,  100
  225,20190808,    4,  100
  225,20190808,    5,   90
  225,20190808,    6,   80
  225,20190808,    7,   80
  225,20190808,    8,   80
  225,20190808,    9,   80
  225,20190808,   10,   90
  225,20190808,   11,   90
  225,20190808,   12,   90
  225,20190808,   13,   90
  225,20190808,   14,   80
  225,20190808,   15,   80
  225,20190808,   16,   60
  225,20190808,   17,   50
  225,20190808,   18,   30
  225,20190808,   19,   20
  225,20190808,   20,   10
  225,20190808,   21,   20
  225,20190808,   22,   20
  225,20190808,   23,   20
  225,20190808,   24,   40
  225,20190809,    1,   40
  225,20190809,    2,   40
  225,20190809,    3,   50
  225,20190809,    4,   50
  225,20190809,    5,   50
  225,20190809,    6,   60
  225,20190809,    7,   60
  225,20190809,    8,   70
  225,20190809,    9,   70
  225,20190809,   10,   60
  225,20190809,   11,   60
  225,20190809,   12,   60
  225,20190809,   13,   70
  225,20190809,   14,   70
  225,20190809,   15,   70
  225,20190809,   16,   70
  225,20190809,   17,   70
  225,20190809,   18,   60
  225,20190809,   19,   60
  225,20190809,   20,   70
  225,20190809,   21,   80
  225,20190809,   22,   70
  225,20190809,   23,   90
  225,20190809,   24,  100
  225,20190810,    1,  120
  225,20190810,    2,  130
  225,20190810,    3,  130
  225,20190810,    4,  140
  225,20190810,    5,  150
  225,20190810,    6,  150
  225,20190810,    7,  180
  225,20190810,    8,  180
  225,20190810,    9,  190
  225,20190810,   10,  200
  225,20190810,   11,  200
  225,20190810,   12,  200
  225,20190810,   13,  200
  225,20190810,   14,  210
  225,20190810,   15,  220
  225,20190810,   16,  210
  225,20190810,   17,  210
  225,20190810,   18,  220
  225,20190810,   19,  200
  225,20190810,   20,  190
  225,20190810,   21,  190
  225,20190810,   22,  180
  225,20190810,   23,  170
  225,20190810,   24,  170
  225,20190811,    1,  170
  225,20190811,    2,  160
  225,20190811,    3,  160
  225,20190811,    4,  150
  225,20190811,    5,  150
  225,20190811,    6,  140
  225,20190811,    7,  140
  225,20190811,    8,  140
  225,20190811,    9,  130
  225,20190811,   10,  130
  225,20190811,   11,  140
  225,20190811,   12,  140
  225,20190811,   13,  130
  225,20190811,   14,  130
  225,20190811,   15,  130
  225,20190811,   16,  130
  225,20190811,   17,  140
  225,20190811,   18,  140
  225,20190811,   19,  140
  225,20190811,   20,  140
  225,20190811,   21,  140
  225,20190811,   22,  130
  225,20190811,   23,  130
  225,20190811,   24,  120
  225,20190812,    1,  120
  225,20190812,    2,  120
  225,20190812,    3,  120
  225,20190812,    4,  110
  225,20190812,    5,   90
  225,20190812,    6,   90
  225,20190812,    7,   70
  225,20190812,    8,   60
  225,20190812,    9,   50
  225,20190812,   10,   40
  225,20190812,   11,   40
  225,20190812,   12,   60
  225,20190812,   13,   30
  225,20190812,   14,   40
  225,20190812,   15,   40
  225,20190812,   16,   40
  225,20190812,   17,   40
  225,20190812,   18,   30
  225,20190812,   19,   40
  225,20190812,   20,   60
  225,20190812,   21,   30
  225,20190812,   22,   10
  225,20190812,   23,   30
  225,20190812,   24,   20
  225,20190813,    1,   40
  225,20190813,    2,   80
  225,20190813,    3,   40
  225,20190813,    4,   80
  225,20190813,    5,  110
  225,20190813,    6,   90
  225,20190813,    7,   90
  225,20190813,    8,   80
  225,20190813,    9,   80
  225,20190813,   10,   80
  225,20190813,   11,   80
  225,20190813,   12,   60
  225,20190813,   13,   90
  225,20190813,   14,  110
  225,20190813,   15,  100
  225,20190813,   16,   90
  225,20190813,   17,   70
  225,20190813,   18,   60
  225,20190813,   19,   60
  225,20190813,   20,   60
  225,20190813,   21,   60
  225,20190813,   22,   70
  225,20190813,   23,   70
  225,20190813,   24,   80
  225,20190814,    1,   90
  225,20190814,    2,   70
  225,20190814,    3,   70
  225,20190814,    4,   70
  225,20190814,    5,   70
  225,20190814,    6,   70
  225,20190814,    7,   70
  225,20190814,    8,   80
  225,20190814,    9,   80
  225,20190814,   10,   90
  225,20190814,   11,  100
  225,20190814,   12,  100
  225,20190814,   13,  100
  225,20190814,   14,  100
  225,20190814,   15,  100
  225,20190814,   16,   90
  225,20190814,   17,   70
  225,20190814,   18,   60
  225,20190814,   19,   60
  225,20190814,   20,   60
  225,20190814,   21,   50
  225,20190814,   22,   70
  225,20190814,   23,   80
  225,20190814,   24,   80
  225,20190815,    1,   90
  225,20190815,    2,  120
  225,20190815,    3,  100
  225,20190815,    4,  120
  225,20190815,    5,  120
  225,20190815,    6,  110
  225,20190815,    7,  110
  225,20190815,    8,  120
  225,20190815,    9,  120
  225,20190815,   10,  110
  225,20190815,   11,  110
  225,20190815,   12,  110
  225,20190815,   13,  110
  225,20190815,   14,  110
  225,20190815,   15,  100
  225,20190815,   16,  120
  225,20190815,   17,  120
  225,20190815,   18,  110
  225,20190815,   19,  100
  225,20190815,   20,  110
  225,20190815,   21,  100
  225,20190815,   22,  100
  225,20190815,   23,   90
  225,20190815,   24,   80
  225,20190816,    1,   80
  225,20190816,    2,   80
  225,20190816,    3,   60
  225,20190816,    4,   50
  225,20190816,    5,   60
  225,20190816,    6,   60
  225,20190816,    7,   60
  225,20190816,    8,   60
  225,20190816,    9,   70
  225,20190816,   10,   90
  225,20190816,   11,  100
  225,20190816,   12,  100
  225,20190816,   13,  100
  225,20190816,   14,  100
  225,20190816,   15,   90
  225,20190816,   16,   80
  225,20190816,   17,   70
  225,20190816,   18,   70
  225,20190816,   19,   60
  225,20190816,   20,   50
  225,20190816,   21,   70
  225,20190816,   22,   80
  225,20190816,   23,   80
  225,20190816,   24,   80
  225,20190817,    1,   90
  225,20190817,    2,  120
  225,20190817,    3,  140
  225,20190817,    4,  110
  225,20190817,    5,  120
  225,20190817,    6,  140
  225,20190817,    7,  140
  225,20190817,    8,  120
  225,20190817,    9,  130
  225,20190817,   10,  120
  225,20190817,   11,  110
  225,20190817,   12,  110
  225,20190817,   13,  100
  225,20190817,   14,  100
